ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
0,25,-0.23600000000000007,-1.0,"{'obs': [0.029629629629629627, 0.05397564175808432, 0.051002405773857264, 0.01619887730553328, 0.03480352846832398, 0.004651162790697674, 0.0, 0.0, 0.09654528478057889, 0.09822321158704951, 0.04445632480917164, 0.011547714514835605, 0.01619887730553328, 0.004651162790697674, 0.0, 0.0, 0.05446623093681917, 0.059802112059294, 0.013953488372093023, 0.03322259136212624, 0.006896551724137931, 0.0, 0.0, 0.0, 0.007407407407407407, 0.05515094926859633, 0.05704586744258426, 0.047232686177919446, 0.020689655172413793, 0.013793103448275862, 0.0, 0.0, 0.007407407407407407, 0.011764705882352941, 0.016415868673050615, 0.0255578093306288, 0.027586206896551724, 0.020689655172413793, 0.0, 0.0, 0.007407407407407407, 0.007407407407407407, 0.011764705882352941, 0.011764705882352941, 0.0, 0.006896551724137931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006896551724137931, 0.006896551724137931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.22270221900653675,0,0,1,{'lens': 0},0.0,700
1,25,-0.20300000000000007,-1.0,"{'obs': [0.06595950345950345, 0.1116184680096893, 0.08426188664761239, 0.01434943865276664, 0.01740176423416199, 0.002325581395348837, 0.0, 0.0, 0.10733094519859225, 0.08128498796690692, 0.05214269231911573, 0.012023857257417803, 0.00809943865276664, 0.002325581395348837, 0.0, 0.0, 0.047074385309679424, 0.03374720987580085, 0.021934009143311468, 0.03397240679217423, 0.0034482758620689655, 0.0, 0.0, 0.0, 0.02171347171347171, 0.03142162848045201, 0.03236908756744598, 0.023616343088959723, 0.010344827586206896, 0.006896551724137931, 0.0, 0.0, 0.04485144485144485, 0.020839617898441427, 0.008207934336525308, 0.0127789046653144, 0.013793103448275862, 0.010344827586206896, 0.0, 0.0, 0.01878306878306878, 0.013105413105413105, 0.0058823529411764705, 0.0058823529411764705, 0.0, 0.0034482758620689655, 0.0, 0.0, 0.0047619047619047615, 0.0047619047619047615, 0.0, 0.0, 0.0, 0.0034482758620689655, 0.0034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.2422125862945187,0,0,2,{'lens': 0},0.0,700
2,25,-0.19200000000000006,-1.0,"{'obs': [0.07806946140279473, 0.13083274342689097, 0.09534838027219743, 0.013732959101844426, 0.011601176156107992, 0.0015503875968992248, 0.0, 0.0, 0.11092616533793004, 0.0756389134268594, 0.05470481482243043, 0.012182571504945202, 0.005399625768511093, 0.0015503875968992248, 0.0, 0.0, 0.04461043676729951, 0.02506224248130313, 0.024594182733717617, 0.034222345268856896, 0.0022988505747126436, 0.0, 0.0, 0.0, 0.026482159815493147, 0.023511854884403906, 0.024143494275733215, 0.01574422872597315, 0.006896551724137931, 0.004597701149425287, 0.0, 0.0, 0.05733279066612399, 0.023864588570470923, 0.005471956224350205, 0.008519269776876266, 0.009195402298850575, 0.006896551724137931, 0.0, 0.0, 0.02257495590828924, 0.015004748338081672, 0.00392156862745098, 0.00392156862745098, 0.0, 0.0022988505747126436, 0.0, 0.0, 0.006349206349206348, 0.006349206349206348, 0.0, 0.0, 0.0, 0.0022988505747126436, 0.0022988505747126436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.25873249392154846,0,0,3,{'lens': 0},0.0,700
3,25,-0.18650000000000005,-1.0,"{'obs': [0.08412444037444036, 0.14043988113549177, 0.10089162708448995, 0.013424719326383321, 0.008700882117080994, 0.0011627906976744186, 0.0, 0.0, 0.11272377540759893, 0.07281587615683563, 0.05598587607408778, 0.012261928628708903, 0.00404971932638332, 0.0011627906976744186, 0.0, 0.0, 0.043378462496109556, 0.02071975878405427, 0.025924269528920692, 0.03434731450719823, 0.0017241379310344827, 0.0, 0.0, 0.0, 0.028866503866503863, 0.019556968086379852, 0.020030697629876835, 0.011808171544479861, 0.005172413793103448, 0.0034482758620689655, 0.0, 0.0, 0.06357346357346357, 0.02537707390648567, 0.004103967168262654, 0.0063894523326572, 0.006896551724137931, 0.005172413793103448, 0.0, 0.0, 0.02447089947089947, 0.015954415954415956, 0.0029411764705882353, 0.0029411764705882353, 0.0, 0.0017241379310344827, 0.0, 0.0, 0.007142857142857142, 0.007142857142857142, 0.0, 0.0, 0.0, 0.0017241379310344827, 0.0017241379310344827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.26844932330539717,0,0,4,{'lens': 0},0.0,700
